Name;URL;Primary Language;Created At;Repository Age;Amount of stars;Total amount of release(s);Total Source LOC;Total Line LOC;Total Blank LOC;Total Comments LOC;CBO;DIT;WMC;LOC
promeG/TinyPinyin;https://github.com/promeG/TinyPinyin;Java;30/09/2015 03:24;5;3106;2;3525155;3948450;364677;55849;1.0;1.0;1.0;7.0
graphhopper/graphhopper;https://github.com/graphhopper/graphhopper;Java;18/02/2012 19:57;9;3103;30;3703897;4147725;384424;57198;4.0;1.0;5.0;25.0
LWJGL/lwjgl3;https://github.com/LWJGL/lwjgl3;Java;23/12/2012 15:40;8;3103;14;4997469;5779853;613392;232307;7.0;4.0;13.0;45.0
amulyakhare/TextDrawable;https://github.com/amulyakhare/TextDrawable;Java;19/10/2014 09:56;6;3099;0;4999421;5782589;613806;232687;3.0;1.0;6.0;21.0
uber/AutoDispose;https://github.com/uber/AutoDispose;Java;22/12/2016 18:46;4;3096;0;5015937;5803138;616576;234041;5.0;1.0;5.0;19.0
nicolasgramlich/AndEngine;https://github.com/nicolasgramlich/AndEngine;Java;22/11/2011 14:20;9;3092;0;5077358;5878173;629842;234578;3.0;1.0;4.5;18.0
apache/dubbo-admin;https://github.com/apache/dubbo-admin;Java;11/01/2018 05:30;3;3090;2;5122783;5929274;634548;235195;3.0;1.0;6.5;29.5
jboss-javassist/javassist;https://github.com/jboss-javassist/javassist;Java;24/05/2013 08:31;7;3088;17;5232757;6050302;645285;236003;1.0;1.0;2.0;12.0
Skykai521/StickerCamera;https://github.com/Skykai521/StickerCamera;Java;05/07/2015 14:12;5;3083;0;5250891;6071452;647904;236579;2.0;1.0;3.0;13.0
eclipse/jetty.project;https://github.com/eclipse/jetty.project;Java;14/07/2011 01:11;9;3071;16;6009966;7297632;1112209;241566;4.0;1.0;3.0;15.0
eishay/jvm-serializers;https://github.com/eishay/jvm-serializers;Java;25/04/2010 03:12;10;3068;0;6040320;7332171;1115958;241950;5.0;1.0;3.0;28.0
yipianfengye/android-adDialog;https://github.com/yipianfengye/android-adDialog;Java;02/08/2016 08:00;4;3068;0;6042280;7334859;1116329;242321;2.5;1.0;2.0;11.0
chenBingX/SuperTextView;https://github.com/chenBingX/SuperTextView;Java;17/04/2017 11:32;3;3067;30;6044685;7337920;1116638;242791;2.0;1.0;2.0;8.5
owncloud/android;https://github.com/owncloud/android;Java;25/08/2012 10:35;8;3062;43;6130599;7437228;1129143;243741;5.0;1.0;6.0;35.0
keyboardsurfer/Crouton;https://github.com/keyboardsurfer/Crouton;Java;03/08/2012 11:04;8;3059;8;6134483;7442193;1129849;244137;5.0;1.0;4.0;31.0
fyhertz/libstreaming;https://github.com/fyhertz/libstreaming;Java;30/01/2013 21:24;8;3055;0;6169463;7479175;1131523;244634;2.0;1.0;6.0;29.0
gabrielemariotti/RecyclerViewItemAnimators;https://github.com/gabrielemariotti/RecyclerViewItemAnimators;Java;22/08/2014 00:24;6;3055;0;6173396;7484159;1132218;245019;3.0;1.0;3.0;17.0
danylovolokh/VideoPlayerManager;https://github.com/danylovolokh/VideoPlayerManager;Java;09/07/2015 21:32;5;3055;0;6179821;7492478;1133772;245418;3.0;1.0;4.0;13.0
vert-x3/vertx-examples;https://github.com/vert-x3/vertx-examples;Java;24/02/2015 17:42;6;3053;0;6257221;7577854;1140989;246316;5.0;2.0;3.0;21.0
zwwill/yanxuan-weex-demo;https://github.com/zwwill/yanxuan-weex-demo;Java;05/09/2017 11:48;3;3052;0;6428987;7765284;1154242;251461;0.0;1.0;0.0;14.0
alibaba/cobar;https://github.com/alibaba/cobar;Java;15/01/2014 11:20;7;3048;1;6509838;7857138;1163909;253028;3.0;1.0;4.0;19.0
hongyangAndroid/Highlight;https://github.com/hongyangAndroid/Highlight;Java;08/10/2015 15:03;5;3047;0;6511193;7859165;1164213;253407;2.0;1.0;2.0;7.0
requery/requery;https://github.com/requery/requery;Java;14/11/2015 00:45;5;3044;43;6559431;7915244;1171702;253859;3.0;1.0;2.5;10.0
jgilfelt/android-viewbadger;https://github.com/jgilfelt/android-viewbadger;Java;27/09/2011 22:50;9;3041;0;6561224;7917698;1172071;254158;2.0;1.0;1.0;5.0
BelooS/ChipsLayoutManager;https://github.com/BelooS/ChipsLayoutManager;Java;03/08/2016 19:23;4;3040;11;6575386;7934837;1174682;254598;3.5;1.0;3.0;11.0
android/views-widgets-samples;https://github.com/android/views-widgets-samples;Java;06/09/2019 21:39;1;3040;0;6615350;7982215;1180881;256048;2.0;1.0;4.0;17.0
xuexiangjys/XUI;https://github.com/xuexiangjys/XUI;Java;07/01/2019 07:59;2;3031;18;6647291;8019091;1185490;256494;4.0;1.0;4.0;16.0
sofastack/sofa-jarslink;https://github.com/sofastack/sofa-jarslink;Java;02/02/2018 06:02;3;3024;2;6650740;8023447;1186082;256815;3.0;1.0;3.0;22.0
MovingBlocks/Terasology;https://github.com/MovingBlocks/Terasology;Java;04/03/2011 03:49;10;3020;55;6903502;8311183;1220135;258074;4.0;1.0;4.0;17.0
eleme/UETool;https://github.com/eleme/UETool;Java;16/05/2018 08:13;2;3006;8;6907955;8316926;1221012;258499;4.0;1.0;3.0;13.0
pedrovgs/DraggablePanel;https://github.com/pedrovgs/DraggablePanel;Java;13/04/2014 11:40;6;3004;10;6913591;8323797;1221886;258873;4.0;1.0;4.0;14.0
apache/kylin;https://github.com/apache/kylin;Java;03/01/2015 08:00;6;3004;0;8197168;9670310;1278375;268457;4.0;1.0;5.0;27.0
stephanenicolas/robospice;https://github.com/stephanenicolas/robospice;Java;19/09/2012 14:09;8;3003;1;8222555;9700799;1283060;268988;4.0;2.0;4.0;22.5
lovetuzitong/MultiImageSelector;https://github.com/lovetuzitong/MultiImageSelector;Java;08/04/2015 10:12;5;3001;2;8224856;9703892;1283486;269371;3.0;1.0;3.0;17.0
crate/crate;https://github.com/crate/crate;Java;10/04/2013 09:17;7;3000;21;8883931;10465126;1383611;273589;5.0;1.0;5.0;25.0
line/armeria;https://github.com/line/armeria;Java;16/11/2015 04:04;5;2995;180;9249409;10881484;1433250;277512;5.0;1.0;4.0;19.0
WritingMinds/ffmpeg-android-java;https://github.com/WritingMinds/ffmpeg-android-java;Java;11/09/2014 10:12;6;2992;8;9253053;10886631;1434290;277987;1.0;1.0;4.0;13.0
facebook/react-native-fbsdk;https://github.com/facebook/react-native-fbsdk;Java;03/08/2015 17:10;5;2990;22;9268350;10905320;1436507;278564;5.5;2.0;3.0;14.5
google/volley;https://github.com/google/volley;Java;24/01/2017 17:39;4;2988;7;9283373;10922734;1438574;278997;2.0;1.0;3.0;13.0
dmytrodanylyk/android-process-button;https://github.com/dmytrodanylyk/android-process-button;Java;02/05/2014 20:39;6;2983;1;9285578;10925833;1439075;279413;4.5;2.0;3.0;19.0
xmuSistone/ViewpagerTransition;https://github.com/xmuSistone/ViewpagerTransition;Java;19/09/2016 05:38;4;2983;1;9286669;10927514;1439324;279767;2.0;2.0;3.0;13.0
web3j/web3j;https://github.com/web3j/web3j;Java;04/09/2016 05:48;4;2979;86;9351160;11002787;1449414;280212;2.0;1.0;2.0;9.0
zhou-you/RxEasyHttp;https://github.com/zhou-you/RxEasyHttp;Java;07/06/2017 09:33;3;2967;0;9353004;11005412;1449821;280599;3.0;1.0;2.0;9.0
Marswin/MarsDaemon;https://github.com/Marswin/MarsDaemon;Java;25/12/2015 03:21;5;2960;0;9356184;11009584;1450386;281040;2.0;1.0;2.0;8.0
j-easy/easy-rules;https://github.com/j-easy/easy-rules;Java;10/03/2013 14:38;8;2959;10;9369160;11024784;1452277;281358;4.0;1.0;4.0;17.0
apache/incubator-pinot;https://github.com/apache/incubator-pinot;Java;19/05/2014 23:27;6;2955;9;10228835;11940429;1503117;286722;5.0;1.0;6.0;31.0
jasonross/Nuwa;https://github.com/jasonross/Nuwa;Java;11/11/2015 14:48;5;2951;0;10229936;11942145;1503372;287095;3.5;1.0;1.5;11.0
saysky/ForestBlog;https://github.com/saysky/ForestBlog;Java;08/10/2017 15:27;3;2949;0;10240625;11954020;1504230;288376;3.0;1.0;5.0;18.5
udacity/Sunshine-Version-2;https://github.com/udacity/Sunshine-Version-2;Java;05/03/2015 01:48;6;2946;0;10245282;11959873;1505080;288745;5.0;2.0;5.5;28.5
undertow-io/undertow;https://github.com/undertow-io/undertow;Java;19/07/2012 00:52;8;2941;0;10442822;12186230;1533469;289512;3.0;1.0;3.0;17.0
mik3y/usb-serial-for-android;https://github.com/mik3y/usb-serial-for-android;Java;30/06/2013 23:17;7;2938;14;10451625;12197135;1534882;290232;5.0;1.0;5.0;38.5
wendux/DSBridge-Android;https://github.com/wendux/DSBridge-Android;Java;02/01/2017 11:58;4;2935;2;10454668;12201215;1535528;290648;2.0;1.0;1.0;6.0
crazyandcoder/citypicker;https://github.com/crazyandcoder/citypicker;Java;12/05/2016 01:21;4;2935;1;10459135;12206901;1536387;291105;2.0;1.0;2.0;9.0
yui/yuicompressor;https://github.com/yui/yuicompressor;Java;05/12/2008 19:13;12;2931;1;10490359;12243768;1541363;291619;2.0;1.0;41.0;181.5
guoguibing/librec;https://github.com/guoguibing/librec;Java;09/01/2014 16:06;7;2927;3;14049138;15812137;1550052;295388;6.0;2.0;6.0;23.0
woxingxiao/BubbleSeekBar;https://github.com/woxingxiao/BubbleSeekBar;Java;03/11/2016 14:31;4;2922;12;14051375;15815155;1550477;295767;2.0;1.0;2.5;12.0
jd-alexander/LikeButton;https://github.com/jd-alexander/LikeButton;Java;23/12/2015 17:49;5;2916;14;14053591;15818358;1551053;296209;4.5;1.0;2.5;12.5
huburt-Hu/NewbieGuide;https://github.com/huburt-Hu/NewbieGuide;Java;28/07/2017 06:54;3;2914;20;14055248;15820732;1551411;296582;3.0;1.0;1.0;8.0
uber/NullAway;https://github.com/uber/NullAway;Java;01/09/2017 17:35;3;2910;0;14081059;15850140;1554505;297276;1.0;1.0;2.0;9.5
javaee/jersey;https://github.com/javaee/jersey;Java;18/05/2012 11:38;8;2909;30;14670606;16528488;1638999;303886;3.0;1.0;3.0;13.0
NLPIR-team/NLPIR;https://github.com/NLPIR-team/NLPIR;Java;04/05/2015 06:55;5;2904;0;17082792;18961338;1650352;338625;3.0;1.0;5.5;30.0
ManuelPeinado/FadingActionBar;https://github.com/ManuelPeinado/FadingActionBar;Java;25/05/2013 11:50;7;2904;0;17087449;18967185;1651119;339058;5.0;2.0;2.0;12.0
Fuzion24/JustTrustMe;https://github.com/Fuzion24/JustTrustMe;Java;24/07/2014 23:45;6;2900;1;17088750;18969117;1651411;339409;1.0;1.0;1.0;6.0
race604/FlyRefresh;https://github.com/race604/FlyRefresh;Java;28/05/2015 10:19;5;2888;2;17092024;18973354;1652019;339785;2.0;1.0;2.5;10.5
spring-cloud/spring-cloud-gateway;https://github.com/spring-cloud/spring-cloud-gateway;Java;16/11/2016 21:42;4;2887;0;17133046;19022957;1660069;340397;6.0;1.0;3.0;17.0
mplushnikov/lombok-intellij-plugin;https://github.com/mplushnikov/lombok-intellij-plugin;Java;09/10/2013 21:49;7;2887;116;17193899;19097383;1672275;342020;2.0;1.0;1.0;9.0
YahooArchive/anthelion;https://github.com/YahooArchive/anthelion;Java;27/10/2015 00:42;5;2885;0;17485376;19426639;1709142;343337;6.0;1.0;9.0;44.0
saulmm/Android-Material-Examples;https://github.com/saulmm/Android-Material-Examples;Java;13/10/2014 16:13;6;2885;0;17488015;19430285;1709798;343726;3.0;1.0;2.5;12.0
JSQLParser/JSqlParser;https://github.com/JSQLParser/JSqlParser;Java;23/06/2011 22:51;9;2882;24;17545319;19497225;1718893;345864;4.0;1.0;7.0;25.0
edmodo/cropper;https://github.com/edmodo/cropper;Java;24/07/2013 21:59;7;2875;0;17548563;19501602;1719628;346284;4.0;1.0;4.0;29.0
tiann/epic;https://github.com/tiann/epic;Java;22/05/2017 02:52;3;2875;3;17556806;19512031;1721333;346811;3.0;1.0;2.0;12.0
Javen205/IJPay;https://github.com/Javen205/IJPay;Java;02/05/2017 03:15;3;2873;23;17565312;19522614;1722813;347202;5.0;1.0;1.5;18.5
Red5/red5-server;https://github.com/Red5/red5-server;Java;19/11/2013 05:04;7;2872;44;17590620;19551783;1726179;347887;4.0;1.0;6.0;24.0
geftimov/android-pathview;https://github.com/geftimov/android-pathview;Java;20/01/2015 15:21;6;2870;2;17593987;19556022;1726690;348257;5.0;1.0;2.5;12.0
googlesamples/android-vision;https://github.com/googlesamples/android-vision;Java;01/07/2015 21:40;5;2869;0;17608708;19573735;1728973;349239;3.0;1.0;4.0;16.0
zaaach/CityPicker;https://github.com/zaaach/CityPicker;Java;27/02/2016 09:11;5;2864;1;17610843;19576535;1729278;349623;2.0;1.0;2.0;9.0
Polidea/RxAndroidBle;https://github.com/Polidea/RxAndroidBle;Java;04/02/2016 13:42;5;2864;43;17640833;19613046;1735350;350300;3.0;1.0;2.0;9.0
donglua/PhotoPicker;https://github.com/donglua/PhotoPicker;Java;25/06/2015 16:53;5;2860;13;17645207;19618698;1736278;350672;3.0;1.0;3.5;17.0
anggrayudi/android-hidden-api;https://github.com/anggrayudi/android-hidden-api;Java;16/09/2015 11:58;5;2856;1;17647571;19621870;1736697;351092;8.5;1.0;30.5;138.0
andOTP/andOTP;https://github.com/andOTP/andOTP;Java;05/07/2017 11:39;3;2856;34;17677892;19655512;1739628;351639;3.0;1.0;3.0;12.5
immutables/immutables;https://github.com/immutables/immutables;Java;07/07/2013 13:48;7;2854;6;17783495;19780827;1758929;352447;3.0;1.0;2.0;8.0
aragozin/jvm-tools;https://github.com/aragozin/jvm-tools;Java;28/04/2012 09:28;8;2851;0;17822343;19826940;1765721;353013;3.0;1.0;4.0;21.0
JavaNoober/BackgroundLibrary;https://github.com/JavaNoober/BackgroundLibrary;Java;09/09/2018 08:52;2;2851;5;17827310;19833134;1766521;353460;4.0;1.0;4.0;16.0
trinodb/trino;https://github.com/trinodb/trino;Java;19/01/2019 06:38;2;2846;0;19017599;21186659;1926978;378537;6.0;1.0;5.0;26.0
jeremylong/DependencyCheck;https://github.com/jeremylong/DependencyCheck;Java;03/09/2012 20:43;8;2846;10;19253431;21455089;1952225;386693;5.0;2.0;7.0;40.0
openaphid/android-flip;https://github.com/openaphid/android-flip;Java;22/05/2012 07:48;8;2845;0;19260501;21464297;1953921;387165;4.0;1.0;4.5;25.0
lenve/JavaEETest;https://github.com/lenve/JavaEETest;Java;13/12/2016 02:13;4;2845;0;19536414;21773566;1984576;395961;3.0;1.0;2.0;9.5
SpecialCyCi/AndroidResideMenu;https://github.com/SpecialCyCi/AndroidResideMenu;Java;14/12/2013 15:25;7;2844;7;19537793;21775652;1984893;396358;4.5;1.5;2.0;6.5
yusugomori/DeepLearning;https://github.com/yusugomori/DeepLearning;Java;01/01/2013 16:23;8;2842;0;19545264;21785824;1987088;396883;4.0;1.0;22.0;84.0
ZieIony/Carbon;https://github.com/ZieIony/Carbon;Java;04/02/2015 23:11;6;2842;2;19608331;21860501;1998103;398091;3.0;1.0;3.0;14.0
yarolegovich/SlidingRootNav;https://github.com/yarolegovich/SlidingRootNav;Java;26/03/2017 22:58;3;2840;1;19610621;21863714;1998679;398453;3.0;1.0;3.0;12.0
jiangqqlmj/FastDev4Android;https://github.com/jiangqqlmj/FastDev4Android;Java;22/10/2015 05:22;5;2837;4;19624241;21879855;2000798;398937;3.0;1.0;2.0;15.0
nanchen2251/RxJava2Examples;https://github.com/nanchen2251/RxJava2Examples;Java;19/06/2017 05:38;3;2837;0;19626284;21882621;2001183;399290;2.0;1.0;2.0;11.5
JackyAndroid/AndroidChromium;https://github.com/JackyAndroid/AndroidChromium;Java;04/07/2016 07:28;4;2836;2;19841449;22130743;2033689;400654;3.0;1.0;3.0;13.0
spockframework/spock;https://github.com/spockframework/spock;Java;12/12/2010 19:02;10;2828;10;19913520;22224955;2048842;407886;4.0;1.0;4.0;16.0
JulienGenoud/android-percent-support-lib-sample;https://github.com/JulienGenoud/android-percent-support-lib-sample;Java;26/06/2015 12:44;5;2824;2;19915182;22227310;2049182;408252;5.0;2.0;4.5;21.5
jprante/elasticsearch-jdbc;https://github.com/jprante/elasticsearch-jdbc;Java;02/06/2012 23:17;8;2823;19;19938513;22253390;2051440;408759;3.0;1.0;5.0;22.0
sunfusheng/StickyHeaderListView;https://github.com/sunfusheng/StickyHeaderListView;Java;22/04/2016 11:39;4;2821;0;19940637;22256328;2051920;409121;4.0;1.0;2.0;10.0
bin456789/Unblock163MusicClient-Xposed;https://github.com/bin456789/Unblock163MusicClient-Xposed;Java;14/01/2016 11:22;5;2819;13;19942893;22259471;2052467;409470;4.0;1.0;4.0;28.0
w446108264/XhsEmoticonsKeyboard;https://github.com/w446108264/XhsEmoticonsKeyboard;Java;06/03/2015 02:39;6;2819;7;19950081;22268388;2053770;409931;3.0;1.0;3.0;18.0
MindorksOpenSource/PRDownloader;https://github.com/MindorksOpenSource/PRDownloader;Java;11/11/2017 19:29;3;2814;5;19956521;22276289;2054847;410329;1.0;1.0;1.0;9.0
florent37/ShapeOfView;https://github.com/florent37/ShapeOfView;Java;18/02/2018 12:14;3;2808;0;19961982;22283256;2055962;410736;4.0;2.0;4.0;19.0
bmelnychuk/AndroidTreeView;https://github.com/bmelnychuk/AndroidTreeView;Java;11/02/2015 02:48;6;2807;0;19966576;22289049;2056776;411572;4.0;1.0;3.0;13.0
square/flow;https://github.com/square/flow;Java;12/09/2013 22:20;7;2806;0;19973622;22297618;2057970;411978;3.0;1.0;2.0;11.0
iwgang/CountdownView;https://github.com/iwgang/CountdownView;Java;12/10/2015 07:46;5;2806;3;19976848;22301815;2058577;412358;3.0;1.0;2.0;13.0
fuzhengwei/itstack-demo-design;https://github.com/fuzhengwei/itstack-demo-design;Java;20/05/2020 13:45;0;2803;0;19979642;22305595;2059280;412649;2.0;1.0;3.0;12.0
liujingxing/okhttp-RxHttp;https://github.com/liujingxing/okhttp-RxHttp;Java;23/01/2019 09:48;2;2802;12;19984182;22311324;2060139;412991;6.0;1.0;8.0;32.0
java8/Java8InAction;https://github.com/java8/Java8InAction;Java;28/10/2013 23:59;7;2799;0;19988748;22317323;2061285;413283;1.0;1.0;2.0;14.0
micrometer-metrics/micrometer;https://github.com/micrometer-metrics/micrometer;Java;10/04/2017 21:36;3;2799;94;20063796;22404774;2072981;414177;5.0;1.0;4.0;19.0
nic-delhi/AarogyaSetu_Android;https://github.com/nic-delhi/AarogyaSetu_Android;Java;26/05/2020 17:36;0;2799;0;20076508;22420088;2075165;414617;3.0;1.0;4.0;16.5
remkop/picocli;https://github.com/remkop/picocli;Java;01/02/2017 16:38;4;2797;76;20425090;22797061;2099205;427830;2.0;1.0;0.0;5.0
ltsopensource/light-task-scheduler;https://github.com/ltsopensource/light-task-scheduler;Java;24/10/2014 12:53;6;2796;29;20498781;22880976;2109053;428998;3.0;1.0;4.0;20.0
mzule/ActivityRouter;https://github.com/mzule/ActivityRouter;Java;08/04/2016 02:27;4;2795;3;20501206;22884306;2109579;429391;2.0;1.0;1.0;6.0
huanghongxun/HMCL;https://github.com/huanghongxun/HMCL;Java;22/06/2015 08:06;5;2794;164;20553856;22945959;2118192;429947;4.0;1.0;5.0;27.0
android-notes/Cockroach;https://github.com/android-notes/Cockroach;Java;14/02/2017 03:43;4;2787;1;20555539;22948404;2118592;430323;3.0;1.0;1.0;10.0
mxdldev/android-mvp-mvvm-flytour;https://github.com/mxdldev/android-mvp-mvvm-flytour;Java;25/12/2018 10:42;2;2785;11;20573894;22968619;2119970;430976;1.0;1.0;1.0;11.0
guolindev/booksource;https://github.com/guolindev/booksource;Java;04/10/2016 02:55;4;2784;0;20589005;22989020;2123182;433339;2.0;1.0;1.0;7.0
FasterXML/jackson-databind;https://github.com/FasterXML/jackson-databind;Java;23/12/2011 07:17;9;2777;0;28139728;30646295;2229292;451741;3.0;1.0;2.0;13.0
florent37/ExpectAnim;https://github.com/florent37/ExpectAnim;Java;20/02/2017 15:05;4;2776;1;28144185;30652305;2230471;452128;4.0;2.0;3.0;13.0
alibaba/jetcache;https://github.com/alibaba/jetcache;Java;12/04/2017 07:48;3;2774;47;28164361;30676321;2234021;452441;3.0;1.0;3.0;16.0
gouthampradhan/leetcode;https://github.com/gouthampradhan/leetcode;Java;09/03/2017 10:30;4;2773;0;28194891;30709693;2236560;452903;2.0;1.0;7.0;28.0
CrawlScript/WebCollector;https://github.com/CrawlScript/WebCollector;Java;12/07/2014 03:16;6;2772;0;28199054;30715025;2237424;453216;3.0;1.0;5.0;24.0
AweiLoveAndroid/CommonDevKnowledge;https://github.com/AweiLoveAndroid/CommonDevKnowledge;Java;15/12/2017 03:00;3;2770;0;28199938;30716410;2237627;453519;2.0;1.0;9.0;28.5
JakeWharton/scalpel;https://github.com/JakeWharton/scalpel;Java;06/01/2014 17:26;7;2768;0;28201699;30718838;2237986;453837;2.0;1.0;2.0;11.0
qunarcorp/bistoury;https://github.com/qunarcorp/bistoury;Java;01/08/2019 07:54;1;2761;8;28318640;30857142;2258937;455825;3.0;1.0;5.0;23.0
Tencent/MSEC;https://github.com/Tencent/MSEC;Java;28/11/2016 01:50;4;2760;0;28678969;31287779;2318133;471916;3.0;1.0;10.0;37.0
Teevity/ice;https://github.com/Teevity/ice;Java;14/06/2013 20:56;7;2756;3;28693481;31304725;2320170;472435;3.0;1.0;6.0;25.0
FinalTeam/RxGalleryFinal;https://github.com/FinalTeam/RxGalleryFinal;Java;22/04/2016 01:41;4;2753;1;28699708;31312339;2321163;472939;2.0;1.0;3.0;12.0
trojan-gfw/igniter;https://github.com/trojan-gfw/igniter;Java;08/11/2018 22:19;2;2751;31;28711634;31326199;2322696;473381;2.0;1.0;2.0;9.0
airbnb/airpal;https://github.com/airbnb/airpal;Java;05/05/2014 18:51;6;2750;0;28723966;31341097;2324906;473810;4.0;1.0;3.0;14.0
traccar/traccar;https://github.com/traccar/traccar;Java;16/04/2012 08:33;8;2749;32;28815824;31452939;2344421;474249;4.0;2.0;1.0;13.0
JoanZapata/android-pdfview;https://github.com/JoanZapata/android-pdfview;Java;21/11/2012 16:19;8;2749;0;28821352;31459934;2345524;474627;2.0;1.0;3.0;12.0
evrencoskun/TableView;https://github.com/evrencoskun/TableView;Java;13/06/2017 04:29;3;2746;11;28833493;31474955;2347974;475110;4.0;1.0;4.0;19.5
jenkinsci/blueocean-plugin;https://github.com/jenkinsci/blueocean-plugin;Java;23/01/2016 18:02;5;2745;22;29104981;31770269;2370629;476728;5.0;1.0;4.0;18.0
cabaletta/baritone;https://github.com/cabaletta/baritone;Java;01/08/2018 15:34;2;2744;55;29137501;31807849;2375239;477405;4.0;1.0;5.0;18.0
Yalantis/GuillotineMenu-Android;https://github.com/Yalantis/GuillotineMenu-Android;Java;15/06/2015 13:56;5;2743;2;29138847;31809904;2375579;477787;2.0;1.0;2.0;12.0
north2016/T-MVP;https://github.com/north2016/T-MVP;Java;09/05/2016 05:55;4;2743;0;29143759;31816074;2376532;478376;3.0;1.0;3.0;14.0
ballerina-platform/ballerina-lang;https://github.com/ballerina-platform/ballerina-lang;Java;16/11/2016 14:58;4;2739;83;31220129;34055934;2526136;490564;5.0;1.0;5.0;25.0
watabou/pixel-dungeon;https://github.com/watabou/pixel-dungeon;Java;26/07/2014 17:34;6;2737;0;31270596;34118318;2537758;490859;4.0;2.0;4.0;25.0
jiajunhui/PlayerBase;https://github.com/jiajunhui/PlayerBase;Java;28/03/2017 10:19;3;2735;18;31284382;34135078;2540349;491321;3.0;1.0;4.0;14.0
questdb/questdb;https://github.com/questdb/questdb;Java;28/04/2014 23:29;6;2732;30;31753420;34660045;2586099;501418;5.0;1.0;4.0;19.0
Nightonke/WoWoViewPager;https://github.com/Nightonke/WoWoViewPager;Java;03/03/2016 04:29;5;2731;0;31766647;34675747;2588163;501918;4.0;2.0;3.0;22.0
h2database/h2database;https://github.com/h2database/h2database;Java;10/04/2015 19:09;5;2729;12;32153897;35108075;2630775;505522;6.0;2.0;13.0;53.5
burhanrashid52/PhotoEditor;https://github.com/burhanrashid52/PhotoEditor;Java;23/01/2018 11:44;3;2728;9;32161483;35117322;2632008;506020;3.0;1.0;3.0;13.0
zhaojun1998/zfile;https://github.com/zhaojun1998/zfile;Java;19/08/2019 13:57;1;2727;36;32163214;35119879;2632545;506322;5.0;1.0;3.0;17.0
szerhusenBC/jwt-spring-security-demo;https://github.com/szerhusenBC/jwt-spring-security-demo;Java;20/03/2016 19:16;4;2722;3;32165212;35122706;2633030;506666;4.0;1.0;2.0;13.0
code-troopers/android-betterpickers;https://github.com/code-troopers/android-betterpickers;Java;21/03/2013 01:45;7;2720;16;32192600;35154535;2637043;507278;4.0;1.0;2.0;13.0
google/binnavi;https://github.com/google/binnavi;Java;19/08/2015 12:20;5;2720;3;34560045;37629396;2741466;510491;5.0;1.0;2.0;16.0
dingjikerbo/Android-BluetoothKit;https://github.com/dingjikerbo/Android-BluetoothKit;Java;08/10/2015 09:07;5;2711;0;34568323;37640124;2743565;510873;2.0;1.0;2.0;12.0
googlearchive/android-Camera2Basic;https://github.com/googlearchive/android-Camera2Basic;Java;26/06/2014 15:53;6;2710;0;34572236;37645144;2744318;511259;2.5;1.0;2.0;13.0
Nightonke/CoCoin;https://github.com/Nightonke/CoCoin;Java;17/10/2015 13:50;5;2710;0;34601745;37679795;2749091;511783;3.0;1.0;2.0;11.0
RobotiumTech/robotium;https://github.com/RobotiumTech/robotium;Java;10/12/2009 12:51;11;2706;0;34612671;37693203;2751286;512102;2.0;1.0;4.0;24.0
KingJA/LoadSir;https://github.com/KingJA/LoadSir;Java;02/09/2017 08:32;3;2703;6;34635541;37717375;2752113;512498;3.0;1.5;2.0;12.5
MagicMashRoom/SuperCalendar;https://github.com/MagicMashRoom/SuperCalendar;Java;11/05/2017 12:28;3;2697;13;34636971;37719477;2752413;512885;2.0;1.0;2.0;8.0
saulmm/CoordinatorBehaviorExample;https://github.com/saulmm/CoordinatorBehaviorExample;Java;16/08/2015 04:14;5;2695;0;34637881;37720927;2752631;513214;9.5;1.5;15.5;79.5
jfeinstein10/JazzyViewPager;https://github.com/jfeinstein10/JazzyViewPager;Java;01/02/2013 04:57;8;2694;0;34639407;37723055;2752912;513541;1.0;1.0;2.0;17.0
wenmingvs/AndroidProcess;https://github.com/wenmingvs/AndroidProcess;Java;19/01/2016 06:28;5;2694;0;34642709;37727219;2753411;513933;2.0;1.0;2.0;10.0
oguzbilgener/CircularFloatingActionMenu;https://github.com/oguzbilgener/CircularFloatingActionMenu;Java;20/07/2014 20:42;6;2692;0;34646186;37731764;2754082;514341;6.0;1.0;5.0;28.0
TangoAgency/material-intro-screen;https://github.com/TangoAgency/material-intro-screen;Java;12/09/2016 13:16;4;2692;4;34652770;37739769;2755124;514783;3.0;1.0;2.0;8.0
fishercoder1534/Leetcode;https://github.com/fishercoder1534/Leetcode;Java;31/07/2016 05:28;4;2690;0;34729631;37828792;2766883;515263;1.0;1.0;3.0;22.0
react-native-share/react-native-share;https://github.com/react-native-share/react-native-share;Java;30/09/2015 02:27;5;2689;41;34755062;37860119;2770811;516221;3.0;2.0;5.0;20.0
jbloch/effective-java-3e-source-code;https://github.com/jbloch/effective-java-3e-source-code;Java;03/08/2018 20:48;2;2689;0;34759474;37865717;2771674;516548;1.0;1.0;2.0;12.5
JackyAndroid/AndroidTVLauncher;https://github.com/JackyAndroid/AndroidTVLauncher;Java;27/03/2016 08:59;4;2687;3;34761635;37868667;2772122;516918;4.0;1.0;2.5;21.5
JohnPersano/SuperToasts;https://github.com/JohnPersano/SuperToasts;Java;03/06/2013 00:56;7;2682;5;34768225;37876649;2773174;517311;3.0;1.0;3.0;13.0
lizhangqu/CoreLink;https://github.com/lizhangqu/CoreLink;Java;30/04/2015 08:47;5;2680;0;34768655;37877469;2773281;517599;nan;nan;nan;nan
